OG	Tcas	Dmel
OG0005730	TC003392	FBgn0019949
OG0003031	TC008838	FBgn0003129
OG0006642	TC004130	FBgn0005564
OG0002372	TC010038	FBgn0037364
OG0003400	TC011081	FBgn0025571
OG0002767	TC007649	FBgn0051849
OG0003222	TC016216	FBgn0038056
OG0000457	TC032035	FBgn0023215
OG0005506	TC013212	FBgn0260858
OG0007801	TC006410	FBgn0052121
OG0003614	TC004115	FBgn0039109
OG0000514	TC007251	FBgn0051730,FBgn0031043,FBgn0051851
OG0002356	TC030605	FBgn0037372
OG0004142	TC030639	FBgn0029935
OG0002239	TC014177	FBgn0036975
OG0005187	TC030679	FBgn0004087
OG0007421	TC001192	FBgn0260635
OG0002099	TC016125	FBgn0024996
OG0001060	TC010814	FBgn0024245,FBgn0015380
OG0000914	TC007147	FBgn0029835
OG0001331	TC034050	FBgn0002576
OG0005576	TC014492	FBgn0261535
OG0003295	TC015749	FBgn0038272
OG0004242	TC010104	FBgn0030196
OG0004615	TC009638	FBgn0027619
OG0003894	TC009770	FBgn0039743
OG0004193	TC001334	FBgn0040929
OG0004503	TC005310	FBgn0033755
OG0007706	TC031576,TC001760	FBgn0014135
OG0000130	TC013166	FBgn0036411
OG0007293	TC031243	FBgn0020503
OG0005692	TC000030	FBgn0263251
OG0002764	TC009968	FBgn0032487
OG0000153	TC000224	FBgn0085506,FBgn0015300,FBgn0026136,FBgn0053242,FBgn0000259,FBgn0053236
OG0005230	TC008426	FBgn0040344
OG0006027	TC000825	FBgn0266581
OG0004756	TC008827	FBgn0033153
OG0007139	TC010433	FBgn0031149
OG0000379	TC013590	FBgn0053653
OG0007819	TC005765	FBgn0250908
OG0004315	TC006809	FBgn0034705
OG0002765	TC012628	FBgn0032485
OG0001805	TC015216	FBgn0035400
OG0001688	TC010503	FBgn0034720
OG0006678	TC033221	FBgn0036812
OG0004077	TC009929	FBgn0034364
OG0005551	TC035013	FBgn0261284
OG0001618	TC013407,TC006758	FBgn0260486
OG0006801	TC005994	FBgn0036454
OG0003099	TC012278	FBgn0005585
OG0002832	TC014471	FBgn0004797
OG0005103	TC034297	FBgn0003742
OG0003622	TC002309	FBgn0043005
OG0004936	TC034748	FBgn0031089
OG0004573	TC004399	FBgn0033609
OG0000071	TC032944	FBgn0037571,FBgn0085488,FBgn0038218,FBgn0030881,FBgn0037572,FBgn0038219,FBgn0039376,FBgn0038217
OG0001533	TC010609	FBgn0041789
OG0002175	TC007916	FBgn0029003
OG0003229	TC000188	FBgn0001217
OG0002229	TC031227	FBgn0017457
OG0005243	TC034604	FBgn0054045
OG0002709	TC000372	FBgn0051866
OG0000935	TC008773	FBgn0052438
OG0002521	TC014298	FBgn0031896
OG0003562	TC011201	FBgn0038926
OG0002512	TC002933	FBgn0016978
OG0005351	TC031293	FBgn0086448
OG0006045	TC007973	FBgn0266724
OG0006214	TC003652	FBgn0035393
OG0003646	TC012325	FBgn0039158
OG0006936	TC032287	FBgn0027567
OG0000006	TC014091,TC010962,TC033612,TC009891,TC014089,TC014386,TC011800,TC033151,TC033390,TC014775,TC010434,TC014379,TC009892,TC008570,TC031266,TC033150,TC014092,TC031307,TC015346,TC034098,TC014383,TC014776,TC014403,TC014090,TC014382,TC014589,TC014880,TC013751,TC013749,TC013752	FBgn0032026
OG0006072	TC014956	FBgn0267823
OG0004291	TC002142	FBgn0034655
OG0005286	TC011145	FBgn0046706
OG0006428	TC006526	FBgn0030610
OG0004598	TC010990	FBgn0005586
OG0003807	TC012834	FBgn0039528
OG0006563	TC007066	FBgn0031010
OG0002570	TC014755	FBgn0032030
OG0001435	TC003068	FBgn0024698
OG0005390	TC013052	FBgn0087013
OG0002132	TC015544	FBgn0029708
OG0004045	TC000467	FBgn0034451
OG0003585	TC015429	FBgn0038984
OG0006537	TC009938	FBgn0022724
OG0000923	TC006301,TC000020	FBgn0003278
OG0004750	TC008669	FBgn0033179
OG0005516	TC003978	FBgn0260959
OG0005501	TC010133	FBgn0260812
OG0002373	TC012875	FBgn0037360
OG0001636	TC000097,TC009455	FBgn0261269
OG0000435	TC009504	FBgn0063485
OG0002380	TC006753	FBgn0037336
OG0002638	TC002356	FBgn0032231
OG0007909	TC003273	FBgn0036361,FBgn0036363,FBgn0036362
OG0000111	TC002855	FBgn0003435
OG0005646	TC009753	FBgn0262476
OG0001837	TC011621	FBgn0030508
OG0004321	TC011541	FBgn0022029
OG0004288	TC008873	FBgn0034645
OG0000110	TC013055	FBgn0013576
OG0000590	TC012730,TC012729	FBgn0038924,FBgn0036346
OG0002603	TC001682	FBgn0011207
OG0003904	TC006106	FBgn0002626
OG0005811	TC008204	FBgn0287831
OG0003892	TC011379	FBgn0039728
OG0006517	TC031579	FBgn0024238
OG0001030	TC016161,TC005546	FBgn0021796
OG0001993	TC004717	FBgn0031318,FBgn0031319
OG0001753	TC015471	FBgn0031059,FBgn0265041
OG0001295	TC000349,TC034311	FBgn0034484
OG0005228	TC015628	FBgn0039924
OG0004681	TC030755	FBgn0003074
OG0002957	TC005725	FBgn0010100
OG0005983	TC034622	FBgn0265182
OG0005812	TC009385	FBgn0015544
OG0001154	TC000396,TC014151	FBgn0038324
OG0003524	TC001355	FBgn0051195
OG0005740	TC033321	FBgn0034814
OG0007231	TC007074	FBgn0031449
OG0003162	TC001365	FBgn0037878
OG0001003	TC013743	FBgn0031047,FBgn0032089
OG0002725	TC005524	FBgn0032420
OG0002185	TC000528	FBgn0029874
OG0003207	TC010453	FBgn0038016
OG0000726	TC030554	FBgn0036531,FBgn0063670
OG0007166	TC013911	FBgn0287234
OG0002342	TC032197	FBgn0026077
OG0003063	TC002658	FBgn0037670
OG0007588	TC007032,TC032904,TC011039,TC007029,TC007030,TC032906,TC032905	FBgn0039768,FBgn0039769
OG0005414	TC012734	FBgn0250907
OG0001150	TC000524	FBgn0262514,FBgn0028662
OG0003168	TC015802	FBgn0037902
OG0005083	TC008315	FBgn0002524
OG0006861	TC013041	FBgn0036288
OG0003154	TC007575	FBgn0051390
OG0006388	TC001566	FBgn0030456
OG0002238	TC004489	FBgn0036974
OG0007900	TC031400	FBgn0036348
OG0001044	TC014756	FBgn0030663,FBgn0010422
OG0003656	TC002671	FBgn0039150
OG0004238	TC015440	FBgn0028480
OG0003964	TC030743	FBgn0032988
OG0001054	TC008274	FBgn0040010,FBgn0051802
OG0002885	TC013479	FBgn0002022
OG0001296	TC004931	FBgn0029925,FBgn0034485
OG0004916	TC010168	FBgn0033005
OG0001305	TC004449	FBgn0027590,FBgn0034354
OG0004024	TC008216	FBgn0034491
OG0002993	TC014172	FBgn0053202
OG0005237	TC034821	FBgn0053544
OG0000396	TC031392	FBgn0259170
OG0001521	TC011121	FBgn0036128,FBgn0052072
OG0003676	TC002339	FBgn0039210
OG0002066	TC011841	FBgn0023516
OG0002839	TC006281	FBgn0027779
OG0001929	TC012925,TC012919	FBgn0052068
OG0004359	TC015051	FBgn0034142
OG0004733	TC011388	FBgn0033206
OG0005865	TC034826	FBgn0035109
OG0003393	TC012725	FBgn0038473
OG0006720	TC006980	FBgn0036661
OG0000023	TC010063	FBgn0033573,FBgn0046879,FBgn0043539,FBgn0034475,FBgn0034471,FBgn0043532,FBgn0030985,FBgn0034468,FBgn0034470,FBgn0043533,FBgn0046880,FBgn0034474,FBgn0043530
OG0002610	TC012691	FBgn0032147
OG0005787	TC000244	FBgn0013764
OG0007506	TC010013,TC002415	FBgn0025111
OG0002325	TC002622	FBgn0037184
OG0004111	TC034198	FBgn0050106
OG0005988	TC001174	FBgn0265192
OG0004156	TC003481	FBgn0027553
OG0000820	TC014749,TC001976,TC034609	FBgn0035575
OG0006681	TC006701	FBgn0013717
OG0000495	TC012174,TC002761	FBgn0042189,FBgn0031859
OG0004655	TC009647	FBgn0003612
OG0006032	TC005817	FBgn0266667
OG0005659	TC002963	FBgn0262716
OG0000734	TC011797	FBgn0086913
OG0004276	TC013117	FBgn0034614
OG0004562	TC033566	FBgn0033615
OG0007331	TC015978,TC015979,TC005623,TC034107,TC005624,TC015980	FBgn0010548
OG0007799	TC007921,TC009926	FBgn0259876
OG0001481	TC015532	FBgn0004648
OG0002736	TC013194	FBgn0032445
OG0006763	TC006623	FBgn0036549
OG0000168	TC011232,TC014773,TC003394,TC008020	FBgn0261563
OG0002819	TC007856	FBgn0015338
OG0003923	TC011555	FBgn0039816
OG0006709	TC006313	FBgn0036686
OG0007429	TC009166,TC009643,TC009641,TC009644,TC034772,TC009452,TC033596	FBgn0036749,FBgn0035943,FBgn0033584
OG0008038	TC014859	FBgn0051223
OG0000712	TC031721	FBgn0025726
OG0005149	TC000085	FBgn0013799
OG0001344	TC034489	FBgn0021872
OG0000402	TC033471	FBgn0262483
OG0005513	TC012433	FBgn0260935
OG0002895	TC014106	FBgn0002021
OG0005175	TC001356	FBgn0032391
OG0006143	TC003519	FBgn0035211
OG0002798	TC003544	FBgn0028888
OG0006702	TC008147	FBgn0052177
OG0005191	TC012099	FBgn0036306
OG0006074	TC032389	FBgn0267849
OG0002968	TC015614	FBgn0032945
OG0002758	TC004373	FBgn0032514
OG0004447	TC013385	FBgn0033901
OG0006427	TC030572	FBgn0030611
OG0003516	TC004892	FBgn0038834
OG0004851	TC008343	FBgn0025682
OG0003323	TC011468	FBgn0027378
OG0002204	TC012545	FBgn0004583
OG0006732	TC009027	FBgn0040512
OG0002245	TC005307	FBgn0037009
OG0006561	TC030573	FBgn0031003
OG0004254	TC010837	FBgn0034558
OG0005782	TC030575	FBgn0034962
OG0002155	TC006096	FBgn0029821
OG0006307	TC008135	FBgn0028699
OG0006768	TC000707	FBgn0036500
OG0002616	TC010832	FBgn0000180
OG0004394	TC009488	FBgn0034046
OG0005349	TC010945	FBgn0086445
OG0007555	TC034532,TC010337	FBgn0035679
OG0005911	TC003293	FBgn0263605
OG0005842	TC006850	FBgn0035057
OG0000187	TC007034	FBgn0030840,FBgn0031142,FBgn0037101,FBgn0037502,FBgn0034467
OG0000276	TC011828	FBgn0037424
OG0004329	TC012175	FBgn0025716
OG0007841	TC013229	FBgn0287597
OG0000585	TC011745	FBgn0004110
OG0004065	TC012418	FBgn0034380
OG0005107	TC016309	FBgn0001099
OG0002335	TC011660	FBgn0037414
OG0003727	TC012991	FBgn0039293
OG0006382	TC007507	FBgn0030434
OG0003215	TC030579	FBgn0011745
OG0001750	TC002587	FBgn0264607
OG0005990	TC012326	FBgn0265351
OG0006433	TC008371	FBgn0030584
OG0005436	TC007810	FBgn0259221
OG0001299	TC032612	FBgn0025866,FBgn0012051
OG0003758	TC000482	FBgn0039407
OG0007628	TC030994	FBgn0051547
OG0004126	TC003331	FBgn0029909
OG0003124	TC000886	FBgn0027524
OG0006421	TC013231	FBgn0030572
OG0001558	TC008996	FBgn0287186
OG0006984	TC000196	FBgn0035923
OG0007782	TC006018,TC034817,TC033962	FBgn0288700
OG0001621	TC013424	FBgn0260742
OG0004169	TC006239	FBgn0029980
OG0004997	TC011114	FBgn0004606
OG0001713	TC007101	FBgn0004919
OG0002861	TC005493	FBgn0032685
OG0005162	TC031495	FBgn0011272
OG0001645	TC004628	FBgn0261625
OG0005739	TC002569	FBgn0003062
OG0004425	TC006332	FBgn0033983
OG0007241	TC008459	FBgn0031424
OG0005613	TC033268	FBgn0261811
OG0003285	TC033086	FBgn0038248
OG0002032	TC007082	FBgn0025641
OG0001878	TC014780	FBgn0031048,FBgn0031045
OG0002158	TC008869	FBgn0029818
OG0000411	TC004513,TC032393	FBgn0035097,FBgn0031545,FBgn0031546
OG0007096	TC002557	FBgn0035649
OG0005327	TC003259	FBgn0085484
OG0000025	TC031287,TC034142,TC034047,TC006631,TC034141,TC005491,TC006634,TC006633,TC005490,TC005488,TC034847	FBgn0028513,FBgn0010497
OG0006343	TC007672	FBgn0004370
OG0002679	TC014037	FBgn0027363
OG0006129	TC031140	FBgn0285926
OG0000857	TC016227,TC000971	FBgn0031107
OG0007748	TC010440,TC004781	FBgn0031057
OG0000269	TC015376	FBgn0029752,FBgn0011761,FBgn0036442,FBgn0040070
OG0000250	TC000576	FBgn0264489
OG0001718	TC000142,TC031625	FBgn0035165
OG0001871	TC013604	FBgn0027335
OG0004519	TC013128	FBgn0050045
OG0003945	TC009329	FBgn0039846
OG0006551	TC007448	FBgn0030964
OG0000317	TC006229	FBgn0038151,FBgn0034856,FBgn0041712,FBgn0038150
OG0005611	TC032639	FBgn0261801
OG0004489	TC000373	FBgn0033816
OG0001193	TC011639	FBgn0024944
OG0004775	TC015322	FBgn0010217
OG0001969	TC034344	FBgn0026319
OG0007035	TC012540	FBgn0035830
OG0001705	TC004911	FBgn0004101
OG0003042	TC013249	FBgn0037610
OG0000019	TC014919,TC014834,TC009741,TC032692,TC014825,TC030911,TC012173,TC034282,TC001860,TC002159,TC006832,TC014826,TC034962,TC032282,TC001994	FBgn0263400
OG0000172	TC034277	FBgn0263980
OG0003511	TC013676	FBgn0038804
OG0000236	TC034650	FBgn0027359
OG0002437	TC014636	FBgn0031696
OG0000285	TC007584	FBgn0032006
OG0008004	TC034904,TC010306	FBgn0029882
OG0001080	TC010549	FBgn0045843,FBgn0086356
OG0007629	TC031825,TC006388	FBgn0027538
OG0000519	TC000868	FBgn0004858
OG0004510	TC006495	FBgn0020930
OG0002357	TC014911	FBgn0037329
OG0002469	TC002221	FBgn0031782
OG0004239	TC008382	FBgn0030208
OG0005632	TC004591	FBgn0261999
OG0005884	TC002162	FBgn0035146
OG0004881	TC000568	FBgn0022942
OG0004467	TC033680	FBgn0013733
OG0006477	TC012429	FBgn0052581
OG0003763	TC034017	FBgn0039415
OG0007862	TC007047	FBgn0031516
OG0000508	TC002804	FBgn0028573,FBgn0032283,FBgn0003313
OG0004769	TC034719	FBgn0051998
OG0005138	TC009742	FBgn0035766
OG0006880	TC008019	FBgn0036214
OG0000281	TC005561	FBgn0030872,FBgn0031758,FBgn0031757
OG0006454	TC030760	FBgn0027329
OG0002751	TC002432	FBgn0032499
OG0003769	TC014639	FBgn0039429
OG0002888	TC030752	FBgn0032749
OG0005638	TC002074	FBgn0262117
OG0004960	TC009185	FBgn0033911
OG0004377	TC014364	FBgn0001124
OG0002996	TC033102	FBgn0037436
OG0004590	TC008848	FBgn0027525
OG0003543	TC000380	FBgn0038869
OG0002495	TC002590	FBgn0028467
OG0005182	TC012600	FBgn0038980
OG0000758	TC000797	FBgn0261549
OG0004839	TC034303	FBgn0031518
OG0006378	TC006132	FBgn0030417
OG0007871	TC007805,TC007816	FBgn0003479
OG0001641	TC008727	FBgn0261395,FBgn0261394
OG0002852	TC013924	FBgn0024689
OG0006216	TC013304	FBgn0035379
OG0003635	TC015381	FBgn0039131
OG0003203	TC006385	FBgn0029512
OG0005047	TC006679	FBgn0051992
OG0001608	TC033105	FBgn0259735
OG0003242	TC002386	FBgn0038134
OG0004827	TC010876	FBgn0023023
OG0002651	TC000784	FBgn0032251
OG0005878	TC011037	FBgn0035145
OG0005152	TC013061	FBgn0027094
OG0000577	TC004846	FBgn0003499
OG0004570	TC008639	FBgn0033623
OG0001592	TC032240,TC010766	FBgn0243512
OG0000783	TC015931	FBgn0035060
OG0001355	TC007350	FBgn0034184
OG0003572	TC012306	FBgn0038964
OG0000550	TC000676	FBgn0037548,FBgn0037547
OG0007119	TC003389	FBgn0035591
OG0003014	TC012677	FBgn0037551
OG0004194	TC013858	FBgn0026679
OG0004723	TC004604	FBgn0023171
OG0006711	TC003883	FBgn0036695
OG0004249	TC009541	FBgn0030228
OG0005159	TC014927	FBgn0014464
OG0000581	TC000185	FBgn0038826
OG0004347	TC009450	FBgn0014870
OG0001724	TC034041	FBgn0263354
OG0001338	TC032954,TC031117	FBgn0052702
OG0003131	TC015661	FBgn0037781
OG0007022	TC009716	FBgn0035865
OG0001111	TC003774	FBgn0028734
OG0001697	TC004769	FBgn0034970
OG0001922	TC007964	FBgn0036239
OG0000563	TC030950	FBgn0038135,FBgn0262844
OG0001605	TC000040	FBgn0259243
OG0005967	TC008974	FBgn0264848
OG0007508	TC011171	FBgn0038201
OG0005267	TC012867	FBgn0083976
OG0005552	TC004384	FBgn0261285
OG0004038	TC013087	FBgn0002716
OG0001934	TC003443,TC032520	FBgn0036028
OG0006844	TC011520	FBgn0036319
OG0003305	TC000462	FBgn0016691
OG0007056	TC010995	FBgn0035767
OG0003438	TC009563	FBgn0038588
OG0004707	TC007382	FBgn0033252
OG0003455	TC005756	FBgn0038649
OG0001170	TC008754	FBgn0038861,FBgn0038471
OG0003778	TC013116	FBgn0039463
OG0000904	TC033096,TC010425	FBgn0029771
OG0005061	TC007223	FBgn0031530
OG0005240	TC009768	FBgn0038156
OG0006995	TC012523	FBgn0035890
OG0006715	TC013532	FBgn0036684
OG0004218	TC004261	FBgn0040234
OG0003453	TC000935	FBgn0038641
OG0004864	TC011905	FBgn0039113
OG0006178	TC007125	FBgn0035283
OG0001737	TC031992	FBgn0263995
OG0001278	TC031357	FBgn0039831
OG0001703	TC005640	FBgn0050418,FBgn0263656
OG0003179	TC001473	FBgn0037937
OG0002471	TC034616	FBgn0031777
OG0005039	TC007814	FBgn0022710
OG0006363	TC004425	FBgn0001218
OG0007084	TC000677	FBgn0035689
OG0005993	TC007700	FBgn0265512
OG0007703	TC011357,TC031124	FBgn0003169
OG0002537	TC002311	FBgn0286198
OG0004541	TC012120	FBgn0033698
OG0002668	TC034013	FBgn0024248
OG0002054	TC005882	FBgn0023521
OG0002220	TC002059	FBgn0031224
OG0002433	TC014327	FBgn0022023
OG0004037	TC004474	FBgn0034476
OG0004136	TC011417	FBgn0027108
OG0002273	TC007629	FBgn0037019
OG0002859	TC032813	FBgn0023096
OG0002321	TC009376	FBgn0028500
OG0007815	TC013303	FBgn0024273
OG0006326	TC001026	FBgn0030286
OG0005363	TC007512	FBgn0086679
OG0004237	TC013931	FBgn0028342
OG0005259	TC033673	FBgn0083946
OG0001707	TC012853,TC014266	FBgn0035049
OG0005484	TC005405	FBgn0260648
OG0002080	TC007793	FBgn0023529
OG0004581	TC032180	FBgn0033549
OG0006174	TC010953	FBgn0035245
OG0003616	TC030675	FBgn0039111
OG0004482	TC009867	FBgn0033834
OG0004096	TC003587	FBgn0029079
OG0001684	TC003637,TC005879	FBgn0263199
OG0003970	TC006805	FBgn0033058
OG0004333	TC006270	FBgn0034191
OG0002517	TC013096	FBgn0031865
OG0001234	TC009473,TC004732	FBgn0028833
OG0005840	TC004470	FBgn0000037
OG0006579	TC004316	FBgn0031036
OG0005590	TC032339	FBgn0261612
OG0002187	TC000355	FBgn0029868
OG0001541	TC033692,TC009345	FBgn0054027
OG0000561	TC005233	FBgn0002719
OG0006904	TC012815	FBgn0036150
OG0001075	TC033895	FBgn0032922
OG0004179	TC012391	FBgn0030029
OG0000007	TC015631,TC013125,TC009434,TC003827,TC005755,TC011674,TC015600,TC015629,TC031294,TC005888,TC014867,TC015074,TC015073,TC011040,TC034122,TC034003,TC006256,TC015829,TC033327,TC009433,TC000129,TC015075,TC005828,TC015514,TC033326,TC006264,TC006757,TC006257,TC015515,TC015072,TC014485	FBgn0030573
OG0006147	TC007707	FBgn0035229
OG0001870	TC001916,TC034993	FBgn0004959
OG0002850	TC013108	FBgn0003187
OG0002302	TC008708	FBgn0037121
OG0003132	TC012159	FBgn0037779
OG0003611	TC008261	FBgn0002622
OG0007835	TC001017	FBgn0039195,FBgn0039196
OG0000099	TC006171	FBgn0034994
OG0003867	TC010058	FBgn0039683
OG0007917	TC033864,TC033863	FBgn0031327
OG0003994	TC014918	FBgn0033100
OG0002440	TC031229	FBgn0031702
OG0006026	TC009803	FBgn0266580
OG0007320	TC016050	FBgn0053824,FBgn0053863,FBgn0053833,FBgn0053836,FBgn0053866,FBgn0051613,FBgn0053845,FBgn0053827,FBgn0053854,FBgn0053803,FBgn0053812,FBgn0053857,FBgn0053842,FBgn0053815,FBgn0053860,FBgn0053830,FBgn0053821,FBgn0053809,FBgn0053818,FBgn0053806
OG0000456	TC011694	FBgn0013343,FBgn0024980
OG0000145	TC033677,TC033684,TC033685,TC033683,TC034721,TC009071	FBgn0038309
OG0000357	TC013909,TC009623	FBgn0033749,FBgn0033748
OG0001022	TC005506	FBgn0032341
OG0006610	TC034661	FBgn0036935
OG0004518	TC009311	FBgn0022764
OG0002615	TC003938	FBgn0011291
OG0002882	TC014300	FBgn0032728
OG0005932	TC000988	FBgn0263974
OG0000318	TC003527	FBgn0025692,FBgn0038209,FBgn0050379,FBgn0013305
OG0006618	TC032331	FBgn0004852
OG0005847	TC031509	FBgn0035086
OG0006109	TC003811	FBgn0284220
OG0007833	TC032827,TC007754	FBgn0003941
OG0005837	TC010139	FBgn0035026
OG0001178	TC010672,TC031092	FBgn0038611
OG0004119	TC011772	FBgn0029879
OG0002112	TC011405	FBgn0029648
OG0002055	TC010126	FBgn0025630
OG0000791	TC033240	FBgn0264442
OG0005091	TC030552	FBgn0053696
OG0004645	TC008349	FBgn0050338
OG0003048	TC032143	FBgn0040532
OG0004725	TC015929	FBgn0033225
OG0001247	TC034444	FBgn0039594
OG0007549	TC030991	FBgn0286778
OG0006605	TC003851	FBgn0052225
OG0005444	TC000625	FBgn0259677
OG0000599	TC008202,TC008203	FBgn0039154,FBgn0031381
OG0002578	TC005930	FBgn0032050
OG0005296	TC011031	FBgn0020660
OG0005926	TC012524	FBgn0263916
OG0006482	TC030730	FBgn0260450
OG0007804	TC001330,TC015217	FBgn0039909
OG0003463	TC012191	FBgn0004876
OG0001635	TC000031,TC010319	FBgn0261266
OG0004480	TC033770	FBgn0033842
OG0002138	TC033437	FBgn0011760
OG0002595	TC034426	FBgn0032109
OG0003658	TC012343	FBgn0039140
OG0003185	TC005685	FBgn0037976
OG0006600	TC007478	FBgn0036936
OG0006003	TC015163	FBgn0266053
OG0000247	TC013758	FBgn0261565
OG0005900	TC005961	FBgn0263355
OG0002775	TC003286	FBgn0027844
OG0004749	TC009571	FBgn0015929
OG0001434	TC010494,TC010493	FBgn0039929
OG0007814	TC034596,TC010581	FBgn0000153
OG0007864	TC014031,TC014033	FBgn0032946
OG0004106	TC003202	FBgn0034265
OG0001200	TC002185	FBgn0038929,FBgn0034808
OG0001596	TC032828,TC012483	FBgn0259099
OG0005003	TC004590	FBgn0004907
OG0002038	TC003404	FBgn0001189
OG0001101	TC031981	FBgn0037703
OG0005707	TC001744	FBgn0017482
OG0005200	TC007832	FBgn0010438
OG0005903	TC007893	FBgn0263510
OG0005946	TC009600	FBgn0264326
OG0002965	TC006353	FBgn0032910
OG0006859	TC030542	FBgn0036292
OG0000994	TC008716,TC032955	FBgn0031951
OG0004074	TC009072	FBgn0003067
OG0004464	TC030619	FBgn0002643
OG0004557	TC000384	FBgn0044020
OG0006908	TC030551	FBgn0036118
OG0002461	TC014113	FBgn0001942
OG0001655	TC002265	FBgn0261928
OG0003275	TC013614	FBgn0024321
OG0007049	TC005574	FBgn0035762
OG0006708	TC002463	FBgn0036702
OG0005084	TC002070	FBgn0037716
OG0003093	TC031280	FBgn0037731
OG0005772	TC000616	FBgn0023477
OG0000699	TC002403,TC010664,TC032689	FBgn0035483
OG0007902	TC006711,TC034170	FBgn0050259
OG0002083	TC030906	FBgn0023524
OG0002565	TC007206	FBgn0032015
OG0007253	TC007831	FBgn0000097
OG0002760	TC009080	FBgn0032511
OG0006593	TC003291	FBgn0031068
OG0004176	TC012390	FBgn0030027
OG0003823	TC004244	FBgn0039581
OG0007233	TC014338	FBgn0031458
OG0002847	TC003033	FBgn0032644
OG0005354	TC015990	FBgn0086605
OG0000141	TC016365	FBgn0038680,FBgn0038681,FBgn0037817,FBgn0036806,FBgn0034387,FBgn0053503
OG0004411	TC014222	FBgn0033996
OG0006350	TC003773	FBgn0030334
OG0004846	TC033777	FBgn0038474
OG0005868	TC002936	FBgn0035121
OG0001334	TC000972	FBgn0030101,FBgn0260758
OG0003906	TC004360	FBgn0039732
OG0007054	TC002961	FBgn0035769
OG0006652	TC007767	FBgn0036834
OG0002447	TC002995	FBgn0051915
OG0001941	TC010482	FBgn0004244
OG0002660	TC013582	FBgn0032228
OG0006952	TC002990	FBgn0036030
OG0001352	TC033107	FBgn0034692
OG0007982	TC011952	FBgn0036775
OG0003811	TC008243	FBgn0005659
OG0000308	TC010894	FBgn0037850
OG0003921	TC030986	FBgn0011739
OG0005745	TC007198	FBgn0050410
OG0006331	TC013715	FBgn0028421
OG0007882	TC007162	FBgn0003254
OG0004763	TC004290	FBgn0026869
OG0005275	TC030759	FBgn0032997
OG0003895	TC013240	FBgn0260468
OG0001580	TC010364,TC010365	FBgn0086450
OG0006029	TC031639	FBgn0266599
OG0001526	TC013997	FBgn0014396
OG0001589	TC005841	FBgn0086907,FBgn0284248
OG0007971	TC034038	FBgn0038359
OG0005628	TC005339	FBgn0261985
OG0002711	TC006610	FBgn0032400
OG0001104	TC012552	FBgn0051352
OG0000776	TC011732	FBgn0053143
OG0002104	TC000057	FBgn0024998
OG0003808	TC008734	FBgn0039527
OG0003345	TC005832	FBgn0022787
OG0004055	TC009439	FBgn0034408
OG0006346	TC034315	FBgn0030309
OG0007371	TC010452	FBgn0000557
OG0008031	TC033791,TC008901	FBgn0024997
OG0004370	TC002495	FBgn0025519
OG0004067	TC009319	FBgn0034372
OG0004231	TC012275	FBgn0026149
OG0005749	TC015021	FBgn0034854
OG0000386	TC007845,TC032722	FBgn0036575,FBgn0029854
